table_id	hypothesis	label	strategies	table_rows
T1516A	Ernie Altbacker came up with the story for Justice League Dark before J. M. DeMatteis started helping him.	N	000000	[]
T1516A	Justice League Dark had a team that wrote the music.	C	000000	[]
T1516A	Justice League Dark has a run time that is under 1.5 hours long.	E	000000	[]
T1516A	Justice League Dark is the only production Jay Oliva directs.	N	000000	[]
T1516A	Justice League Dark made a profit at the box office.	N	000000	[]
T1516A	Justice League Dark runs for over an hour.	E	000000	[]
T1516A	Justice League Dark was first released in the Summer of 2017.	C	000000	[]
T1516A	Justice League Dark was released in the 1990s.	C	000000	[]
T1516A	Justice League Dark had a story and screenplay by the same person.	E	000000	[]
T1516B	Ernie Altbacker came up with the story for Justice League Dark before J. M. DeMatteis started helping him.	N	000000	[]
T1516B	Justice League Dark had a story and screenplay by the same person.	E	000000	[]
T1516B	Justice League Dark had a team that wrote the music.	C	000000	[]
T1516B	Justice League Dark has a run time that is under 1.5 hours long.	E	000000	[]
T1516B	Justice League Dark is the only production Jay Oliva directs.	N	000000	[]
T1516B	Justice League Dark made a profit at the box office.	N	000000	[]
T1516B	Justice League Dark runs for over an hour.	E	000000	[]
T1516B	Justice League Dark was first released in the Summer of 2017.	C	000000	[]
T1516B	Justice League Dark was released in the 1990s.	C	000000	[]
T1516C	Ernie Altbacker came up with the story for Justice League Dark before J. M. DeMatteis started helping him.	N	000000	[]
T1516C	Justice League Dark had a story and screenplay by the same person.	E	000000	[]
T1516C	Justice League Dark had a team that wrote the music.	C	000000	[]
T1516C	Justice League Dark has a run time that is under 1.5 hours long.	E	000000	[]
T1516C	Justice League Dark is the only production Jay Oliva directs.	N	000000	[]
T1516C	Justice League Dark made a profit at the box office.	N	000000	[]
T1516C	Justice League Dark runs for over an hour.	E	000000	[]
T1516C	Justice League Dark was first released in the Summer of 2017.	C	000000	[]
T1516C	Justice League Dark was released in the 1990s.	C	000000	[]
